instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿vinc.in.0127,﻿church,not recorded,English,,,,﻿St. Joseph County,,﻿Southbend,,﻿IN,,﻿38°19′27″N,﻿85°52′26″W,,,,,,﻿Rev.,﻿S. T. Badin,,,﻿of Mich.,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,,,﻿St. Joseph County,,﻿Southbend,,﻿IN,,﻿38°19′27″N,﻿85°52′26″W,,,,,,﻿Rev.,﻿S. T. Badin,,,﻿of Mich.,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿station,﻿St. Mary's of the Lake,English,,﻿Ohio River,,﻿St. Joseph County,,﻿Southbend,,﻿IN,,﻿38°19′27″N,﻿85°52′26″W,,"﻿visited by Rev. Elisha Durbin and Rev. Charles Coomes, of Kentucky.",,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Ohio River,,﻿St. Joseph County,,﻿Terrehaute,,﻿IN,,﻿38°19′27″N,﻿85°52′26″W,,,﻿occasionally attended,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Ohio River,,﻿St. Joseph County,,﻿Merom,,﻿IN,,﻿38°19′27″N,﻿85°52′26″W,,,﻿occasionally attended,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Ohio River,,﻿St. Joseph County,,﻿Lafayette,,﻿IN,,﻿38°19′27″N,﻿85°52′26″W,,,﻿occasionally attended,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Ohio River,,﻿St. Joseph County,,﻿Shaker's Prairie,,﻿IN,,﻿38°19′27″N,﻿85°52′26″W,,,﻿occasionally attended,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Ohio River,,﻿Davies County,,﻿Washington,,﻿IN,,﻿38°19′27″N,﻿85°52′26″W,,,,,,﻿Rev.,﻿Simon Lalumiere,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Ohio River,,﻿Davies County,,﻿Chicago,,﻿IL,,﻿38°19′27″N,﻿85°52′26″W,,,,,,﻿Rev.,﻿Irenceus St. Cyr,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Ohio River,,﻿Davies County,,﻿Chicago,,﻿IL,,﻿38°19′27″N,﻿85°52′26″W,,,,,,﻿Rev.,﻿Bernard Shaffer,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Ohio River,,﻿Edgar County,,﻿Paris Prairie,﻿Paris,﻿IL,,﻿38°19′27″N,﻿85°52′26″W,,﻿visited from Vincennes,,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Thrawl's Station,,﻿Edgar County,,﻿Paris Prairie,﻿Paris,﻿IL,,﻿38°19′27″N,﻿85°52′26″W,,﻿visited from Vincennes,,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Riviere Au Chat,,﻿Edgar County,,﻿Paris Prairie,﻿Paris,﻿IL,,﻿38°19′27″N,﻿85°52′26″W,,﻿visited from Vincennes,,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Riviere Au Chat,,﻿Edgar County,,﻿Coffee Town,﻿Paris,﻿IL,,﻿38°19′27″N,﻿85°52′26″W,,﻿visited from Vincennes,,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Riviere Au Chat,,﻿Edgar County,,﻿Lawrenceville,﻿Paris,﻿IL,,﻿38°19′27″N,﻿85°52′26″W,,﻿visited from Vincennes,,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Riviere Au Chat,,﻿Edgar County,,﻿Shawneytown,﻿Paris,﻿IL,,﻿38°19′27″N,﻿85°52′26″W,,﻿visited from Ky. by Rev. Elisha Durbin,,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Riviere Au Chat,,﻿Edgar County,,﻿Carmi,﻿Paris,﻿IL,,﻿38°19′27″N,﻿85°52′26″W,,﻿visited from Ky. by Rev. Elisha Durbin,,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.0127,﻿church,﻿St. Mary's of the Lake,English,,﻿Riviere Au Chat,,﻿Edgar County,,﻿Albion,﻿Paris,﻿IL,,﻿38°19′27″N,﻿85°52′26″W,,﻿visited from Ky. by Rev. Elisha Durbin,,,,,,,,,,,,1837,﻿vincennes,Vincennes
﻿vinc.in.9000,﻿convent,﻿St. Clare's Convent,English,,,,,﻿Knox County,﻿Vincennes,,﻿IN,﻿IN,﻿38°19′27″N,﻿85°52′26″W,,,,,,﻿Right Rev.,﻿Bishop,,﻿Superintendent,﻿resides in Vincennes,,,﻿manage[d] and govern[ed] [by] Sisters of Charity,1837,﻿vincennes,Vincennes
﻿vinc.in.9000,﻿academy,﻿St. Clare's Female Academy,English,,,,,﻿Knox County,﻿Vincennes,,﻿IN,﻿IN,﻿38°19′27″N,﻿85°52′26″W,,,,,,﻿Right Rev.,﻿Bishop,,﻿Superintendent,﻿resides in Vincennes,,,﻿manage[d] and govern[ed] [by] Sisters of Charity,1837,﻿vincennes,Vincennes
